"<strong>sinnlos</strong> <br><br> <span style='font-size:75%'>sinnlos (adjective and adverb) <br>• <strong class=""headword"">sinnlos</strong><br>• <span class=""full_collocation"">
               <strong class=""tilde"">sinnloses</strong> Geschwätz</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">sinnlose</strong> Bemühungen</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">sinnloser</strong> Hass</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">sinnlose</strong> Wut</span><br>• <span class=""example"">das ist doch <strong class=""tilde"">sinnlos!</strong></span></span>"	"pointless/senseless<br><br> <span style='font-size:75%'>Automated translations:<br>• frenzied<br>• meaningless  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> idle]</span>  gossip<br>• futile efforts<br>• senseless<br>• that&#39;s futile!<br>• blind  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> frenzied]</span>  rage<br>• blind hatred</span>"
erzählen von	to tell about
Sich kümmern um	to care about something
"<strong>widersprechen</strong> <br><br> <span style='font-size:75%'>widersprechen (intransitive verb) <br>• <span class=""grammatical_construction"">[<acronym title=""jemandem"">jdm</acronym>/<acronym title=""etwas"">etw</acronym>/einander] <strong class=""tilde"">widersprechen
</strong>               </span><br>• <span class=""full_collocation""><acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span> 
                  <strong class=""tilde"">widersprechen
</strong>               </span></span>"	"to contradict<br><br> <span style='font-size:75%'>Automated translations:<br>• to be inconsistent with <acronym title=""something"">sth</acronym><br>• to contradict [<acronym title=""somebody"">sb</acronym>/<acronym title=""something"">sth</acronym>/each other]<br>• to contradict <acronym title=""something"">sth</acronym></span>"
"<strong>unterbrechen</strong> <br><br> <span style='font-size:75%'>unterbrechen (transitive verb) <br>• <span class=""full_collocation"">eine Reise <strong class=""tilde"">unterbrechen
</strong>               </span><br>• <span class=""example"">unterbrich mich nicht immer!</span><br>• <span class=""full_collocation"">eine Schwangerschaft <strong class=""tilde"">unterbrechen
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">unterbrechen
</strong>               </span><br>• <span class=""full_collocation"">seine Arbeit <strong class=""tilde"">unterbrechen
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym> <strong class=""tilde"">unterbrechen
</strong>               </span></span>"	"to interrupt<br><br> <span style='font-size:75%'>Automated translations:<br>• to interrupt <acronym title=""somebody"">sb</acronym><br>• to terminate a pregnancy<br>• don&#39;t keep interrupting me!<br>• to break up <acronym title=""something"">sth</acronym> <span class=""info""><acronym title=""separable"">sep</acronym></span><br>• to break a journey<br>• to interrupt one&#39;s work<br>• to interrupt <acronym title=""something"">sth</acronym></span>"
Lass mich bitte Kurz ausreden	Let me finish speaking, please
"<strong>Burgermeister</strong> <br><br> <span style='font-size:75%'>Bürgermeister (noun) <br>• <span class=""example"">der regierende <strong class=""tilde"">Bürgermeister</strong> von Berlin</span><br>• <span class=""grammatical_construction""><strong class=""tilde"">
						Bürgermeisterin
					</strong></span><br>• <strong class=""headword"">Bürgermeister</strong><span class=""feminine"">(in)</span></span>"	Mayor<br><br> <span style='font-size:75%'>Automated translations:<br>• female mayor<br>• mayoress<br>• mayor<br>• the governing mayor of Berlin</span>
"<strong>weiterhin</strong> <br><br> <span style='font-size:75%'>weiterhin (adverb) <br>• <strong class=""headword"">weiterhin</strong></span>"	furthermore<br><br> <span style='font-size:75%'>Automated translations:<br>• still<br>• in addition<br>• furthermore</span>
"<strong>leiten</strong> <br><br> <span style='font-size:75%'>leiten (transitive verb) <br>• <span class=""grammatical_construction"">sich <span class=""case""><acronym title=""accusative"">acc</acronym></span> von <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span> 
                  <strong class=""tilde"">leiten</strong> lassen</span><br>• <span class=""grammatical_construction"">sich <span class=""case""><acronym title=""accusative"">acc</acronym></span> durch <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span> 
                  <strong class=""tilde"">leiten</strong> lassen</span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> wohin <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""full_collocation"">eine Firma <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""full_collocation"">eine Sitzung <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""full_collocation"">eine Abteilung <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""example"">das Erdöl wird in Pipelines quer durchs Land geleitet</span><br>• <span class=""example"">der Zug wurde auf ein Nebengleis geleitet</span><br>• <span class=""full_collocation"">eine Schule <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""full_collocation"">ein Labor/eine Redaktion <strong class=""tilde"">leiten
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym> [wohin] <strong class=""tilde"">leiten
</strong>               </span></span>"	"to lead<br><br> <span style='font-size:75%'>Automated translations:<br>• to be head  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> headmaster]</span>  
                   <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> head teacher]</span>  of  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> at]</span>  a school<br>• to route  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> divert]</span>  <acronym title=""something"">sth</acronym> somewhere<br>• to lead  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> head]</span>  <acronym title=""something"">sth</acronym><br>• to run  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> be in charge of]</span>  <acronym title=""something"">sth</acronym><br>• to be head  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> in charge]</span>  of a laboratory/an editorial office<br>• to run  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> manage]</span>  a company<br>• to [let oneself] be guided by <acronym title=""something"">sth</acronym><br>• to chair a meeting<br>• to be head of  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> run]</span>  a department<br>• to [let oneself] be governed by <acronym title=""something"">sth</acronym><br>• the oil is piped across country<br>• to lead  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> guide]</span>  <acronym title=""somebody"">sb</acronym> [somewhere]<br>• to conduct <acronym title=""something"">sth</acronym><br>• the train was diverted to a siding</span>"
"<strong>dringend</strong> <br><br> <span style='font-size:75%'>dringend (adjective and adverb) <br>• <span class=""full_collocation"">
                  <strong class=""tilde"">dringende</strong> Gründe</span><br>• <span class=""full_collocation"">ein <strong class=""tilde"">dringender</strong> Fall/eine <strong class=""tilde"">dringende</strong> Operation</span> <span class=""topic""><acronym title=""medicine"">MED</acronym></span><br>• <strong class=""headword"">dringend</strong><br>• <span class=""full_collocation"">
                  <strong class=""tilde"">dringende</strong> Warnung</span><br>• <span class=""full_collocation""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">dringend</strong> machen</span> <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• <span class=""full_collocation"">
                  <strong class=""tilde"">dringender</strong> Aufruf/<strong class=""tilde"">dringende</strong> Bitte</span></span>"	"urgent<br><br> <span style='font-size:75%'>Automated translations:<br>• an emergency<br>• compelling reasons<br>• pressing<br>• dire warning<br>• strong<br>• to make <acronym title=""something"">sth</acronym> a priority<br>• urgent<br>• urgent call/request</span>"
Sachen	things
Das sehe ich auch so	That's how I see it too
Da hast du recht	You're right
Das sehe ich völlig anders	I see it completely differently
Das kann ich mir gut vorstellen	I can well imagine that
Da bin ich ganz anderer Meinung	I have a completely different opinion
Versteh mich nicht falsch, aber...	Don't get me wrong, but...
Da bin ich mir aber nicht so sicher	But I'm not so sure about that
Ich bin ganz deiner Meinung	I completely agree with you
Da muss ich widersprechen	I have to disagree
Darf ich direkt etwas dazu sagen?	Can I say something directly?
Lass mich bitte kurz ausreden	Please let me finish for a moment
Ich möchte dazu etwas argänzen	I would like to add something
Entschuldigung, wenn ich unterbreche, aber...	I apologize if I'm interrupting, but...
Einen Moment bitte, ich möchte nur noch kurz sagen...	One moment please, I would just like to say a few words...
