"<strong>begleiten</strong> <br><br> <span style='font-size:75%'>begleiten (transitive verb) <br>• <span class=""full_collocation""><acronym title=""jemanden"">jdn</acronym> zur Tür <strong class=""tilde"">begleiten
</strong>            </span><br>• <span class=""full_collocation""><acronym title=""jemanden"">jdn</acronym> nach Hause/zur Bushaltestelle <strong class=""tilde"">begleiten
</strong>            </span><br>• <span class=""full_collocation""><acronym title=""jemanden"">jdn</acronym> irgendwohin <strong class=""tilde"">begleiten
</strong>            </span><br>• <span class=""example"">unsere guten Wünsche <strong class=""tilde"">begleiten</strong> dich!</span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym> <strong class=""tilde"">begleiten
</strong>            </span> <span class=""rhetoric""><acronym title=""auch"">a.</acronym> <acronym title=""figurative"">fig</acronym></span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym> [auf einem Instrument] <strong class=""tilde"">begleiten
</strong>            </span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">begleiten
</strong>            </span><br>• <span class=""full_collocation""><acronym title=""jemanden"">jdn</acronym> auf dem [<span class=""or""><acronym title=""oder"">o.</acronym></span> am] Klavier begleiten</span></span>"	"to accompany<br><br> <span style='font-size:75%'>Automated translations:<br>• to accompany <acronym title=""somebody"">sb</acronym> [on an instrument]<br>• to escort <acronym title=""something"">sth</acronym><br>• our best wishes go with you!<br>• to take  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> show]</span>  
                <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                  <span class=""style""><acronym title=""formal language"">form</acronym></span> escort]</span>  <acronym title=""somebody"">sb</acronym> to the door<br>• to accompany  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> come/go with]</span>  <acronym title=""somebody"">sb</acronym> somewhere<br>• to accompany <acronym title=""somebody"">sb</acronym> on the piano<br>• to accompany <acronym title=""somebody"">sb</acronym><br>• to accompany  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                  <span class=""style""><acronym title=""formal language"">form</acronym></span> escort]</span>  <acronym title=""somebody"">sb</acronym> home/to the bus stop</span>"
"<strong>Begleitung</strong> <br><br> <span style='font-size:75%'>Begleitung (noun) <br>• <span class=""full_collocation"">ohne <strong class=""tilde"">Begleitung</strong> spielen</span><br>• <span class=""example"">er kam ohne <strong class=""tilde"">Begleitung
</strong>            </span><br>• <span class=""example"">kommst du allein oder in <strong class=""tilde"">Begleitung?</strong></span><br>• <span class=""full_collocation"">in [<acronym title=""jemandes"">jds</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] <strong class=""tilde"">Begleitung
</strong>            </span><br>• <span class=""full_collocation"">als <strong class=""tilde"">Begleitung</strong> mitgehen</span><br>• <span class=""full_collocation"">ohne [<acronym title=""jemandes"">jds</acronym>] <strong class=""tilde"">Begleitung
</strong>            </span><br>• <strong class=""headword"">Begleitung</strong><br>• <span class=""full_collocation"">in <strong class=""tilde"">Begleitung
</strong>            </span><br>• <span class=""example"">er kam ohne <strong class=""tilde"">Begleitung
</strong>            </span> <span class=""sense"">(für eine Frau)</span><br>• <span class=""example"">er bat sie um <strong class=""tilde"">Begleitung</strong> auf dem Klavier</span></span>"	"Companion<br><br> <span style='font-size:75%'>Automated translations:<br>• he came alone <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> on his own]</span><br>• company<br>• he asked her to accompany him on the piano<br>• he was unaccompanied<br>• entourage<br>• accompanied<br>• accompaniment<br>• unaccompanied [by anybody]<br>• accompanied by <acronym title=""somebody"">sb</acronym><br>• escort<br>• companion<br>• to accompany  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> come/go with]</span>  <acronym title=""somebody"">sb</acronym><br>• in company<br>• retinue<br>• to play unaccompanied<br>• are you coming on your own or with someone?</span>"
"<strong>Erholung</strong> <br><br> <span style='font-size:75%'>Erholung (noun) <br>• <span class=""full_collocation""><acronym title=""jemandem"">jdm</acronym> <acronym title=""etwas"">etw</acronym> zur <strong class=""tilde"">Erholung</strong> verschreiben</span><br>• <span class=""full_collocation"">zur <strong class=""tilde"">Erholung</strong> da sein</span><br>• <span class=""example"">gute <strong class=""tilde"">Erholung!</strong></span><br>• <span class=""full_collocation"">zur <strong class=""tilde"">Erholung</strong> irgendwo sein/hinfahren</span><br>• <strong class=""headword"">Erholung</strong></span>"	"Relaxation<br><br> <span style='font-size:75%'>Automated translations:<br>• rallying<br>• to be for relaxation<br>• relaxation<br>• have a good holiday!<br>• to prescribe <acronym title=""somebody"">sb</acronym> <acronym title=""something"">sth</acronym> for stress <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> relaxing]</span><br>• to be/go somewhere to relax</span>"
"<strong>trampen, getrampt</strong> <br><br> <span style='font-size:75%'>trampen (intransitive verb) <br>• <strong class=""headword"">trampen</strong></span>"	"to hitchhike<br><br> <span style='font-size:75%'>Automated translations:<br>• to hitch-hike<br>• to hitch <span class=""style""><acronym title=""informal"">inf</acronym></span></span>"
"<strong>Unterkunft</strong> <br><br> <span style='font-size:75%'>Unterkunft (noun) <br>• <span class=""full_collocation"">
               <strong class=""tilde"">Unterkunft</strong> und Verpflegung</span><br>• <span class=""full_collocation"">eine <strong class=""tilde"">Unterkunft</strong> suchen</span><br>• <strong class=""headword"">Unterkunft</strong><br>• <strong class=""headword"">Unterkunft</strong> <span class=""sense"">(privat)</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">Unterkunft</strong> mit Frühstück</span><br>• <span class=""example"">die Soldaten kehrten in ihre Unterkünfte zurück</span><br>• <strong class=""headword"">Unterkunft</strong> <span class=""sense"">(Kaserne)</span></span>"	"accommodation<br><br> <span style='font-size:75%'>Automated translations:<br>• billet<br>• bed and breakfast<br>• board and lodging<br>• quarters <span class=""info""><acronym title=""plural noun"">npl</acronym></span><br>• accommodation<br>• the soldiers returned to their billets <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> quarters]</span><br>• to look for accommodation</span>"
"<strong>Sehenswürdigkeit</strong> <br><br> <span style='font-size:75%'>Sehenswürdigkeit (noun) <br>• <span class=""full_collocation"">
                  <strong class=""tilde"">Sehenswürdigkeiten</strong> besichtigen</span><br>• <strong class=""headword"">Sehenswürdigkeit</strong></span>"	"Sightseeing<br><br> <span style='font-size:75%'>Automated translations:<br>• to do  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> see]</span>  the sights<br>• attraction<br>• sight</span>"
"<strong>Aussicht</strong> <br><br> <span style='font-size:75%'>Aussicht (noun) <br>• <span class=""grammatical_construction"">die <strong class=""tilde"">Aussicht</strong> auf <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span>
               </span><br>• <span class=""full_collocation"">keine [<span class=""or""><acronym title=""oder"">o.</acronym></span> nicht die geringsten] 
                  <strong class=""tilde"">Aussichten</strong> [auf <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span>] haben</span><br>• <strong class=""headword"">Aussicht</strong><br>• <span class=""full_collocation"">gute <strong class=""tilde"">Aussichten</strong> auf <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span> haben</span><br>• <span class=""full_collocation""><acronym title=""jemandem"">jdm</acronym> <acronym title=""etwas"">etw</acronym> in <strong class=""tilde"">Aussicht</strong> stellen</span><br>• <span class=""full_collocation"">große <strong class=""tilde"">Aussichten</strong> auf <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span> haben</span><br>• <span class=""full_collocation"">das sind ja schöne <strong class=""tilde"">Aussichten!</strong></span> <span class=""rhetoric""><acronym title=""ironic"">iron</acronym></span> <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• <span class=""full_collocation""><acronym title=""etwas"">etw</acronym> in <strong class=""tilde"">Aussicht</strong> haben</span></span>"	"Views<br><br> <span style='font-size:75%'>Automated translations:<br>• the view overlooking  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> of]</span>  <acronym title=""something"">sth</acronym><br>• what a prospect!<br>• to have no  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> not the slightest]</span>  chance [of <acronym title=""something"">sth</acronym>]<br>• to have every prospect  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> chance]</span>  of <acronym title=""something"">sth</acronym><br>• view<br>• to have good prospects of <acronym title=""something"">sth</acronym><br>• chance<br>• to promise <acronym title=""somebody"">sb</acronym> <acronym title=""something"">sth</acronym><br>• the chance of <acronym title=""something"">sth</acronym><br>• prospect</span>"
"<strong>Bergspitze</strong> <br><br> <span style='font-size:75%'>Bergspitze (noun) <br>• <strong class=""headword"">Bergspitze</strong></span>"	Mountain peak<br><br> <span style='font-size:75%'>Automated translations:<br>• mountain peak</span>
"<strong>unterwegs</strong> <br><br> <span style='font-size:75%'>unterwegs (adverb) <br>• <span class=""example"">er hat mich von <strong class=""tilde"">unterwegs</strong> angerufen</span><br>• <span class=""example"">Herr Müller ist gerade nach München <strong class=""tilde"">unterwegs
</strong>            </span><br>• <span class=""full_collocation"">für <strong class=""tilde"">unterwegs
</strong>            </span><br>• <span class=""example"">wir müssen los, <strong class=""tilde"">unterwegs</strong> können wir dann Rast machen</span><br>• <span class=""grammatical_construction"">[irgendwohin/zu <acronym title=""jemandem"">jdm</acronym>] <strong class=""tilde"">unterwegs</strong> sein</span><br>• <span class=""example"">nehmt ein paar belegte Brote für <strong class=""tilde"">unterwegs</strong> mit!</span><br>• <span class=""example"">wir haben ein paar Blumen von <strong class=""tilde"">unterwegs</strong> mitgebracht</span><br>• <span class=""full_collocation"">von <strong class=""tilde"">unterwegs
</strong>            </span><br>• <strong class=""headword"">unterwegs</strong><br>• <span class=""example"">ein Kind ist <strong class=""tilde"">unterwegs
</strong>            </span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">unterwegs</strong> befindliche Waren</span> <span class=""topic""><acronym title=""commerce"">COMM</acronym></span></span>"	"on the way<br><br> <span style='font-size:75%'>Automated translations:<br>• take a few sandwiches for the journey<br>• for the journey<br>• goods in transit<br>• on the way<br>• he phoned me while he was on his way<br>• Mr. Müller is on his way to Munich at the moment<br>• we&#39;ve brought a few flowers back from our outing<br>• she is/they/we are expecting a child<br>• from our/your trip <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> outing]</span><br>• we must be off, we can have a break on the way<br>• a child is on the way<br>• to be on the way [to somewhere/<acronym title=""somebody"">sb</acronym>]</span>"
"<strong>Ladekabel</strong> <br><br> <span style='font-size:75%'>Ladekabel (noun) <br>• <strong class=""headword"">Ladekabel</strong> <span class=""sense"">(für Autobatterien)</span><br>• <strong class=""headword"">Ladekabel</strong> <span class=""sense"">(für Handy- und Computerakkus)</span></span>"	charging cable<br><br> <span style='font-size:75%'>Automated translations:<br>• charging cable<br>• charger cable<br>• [battery] charger lead</span>
"<strong>Fremder</strong> <br><br> <span style='font-size:75%'>Fremde(r) (noun) <br>• <strong class=""headword"">Fremde(r)</strong> <span class=""sense"">(Ausländer)</span><br>• <strong class=""headword"">Fremde(r)</strong></span>"	Stranger<br><br> <span style='font-size:75%'>Automated translations:<br>• stranger<br>• foreigner</span>
"<strong>Tankstelle</strong> <br><br> <span style='font-size:75%'>Tankstelle (noun) <br>• <strong class=""headword"">Tankstelle</strong></span>"	"Gas Station<br><br> <span style='font-size:75%'>Automated translations:<br>• garage<br>• filling  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                  <span class=""region""><acronym title=""American English"" class=""Am"">Am</acronym></span> gas]</span>  
                <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                  <span class=""region""><acronym title=""British English"" class=""Brit"">Brit</acronym></span> petrol]</span>  station</span>"
"<strong>erholsam</strong> <br><br> <span style='font-size:75%'>erholsam (adjective and adverb) <br>• <strong class=""headword"">erholsam</strong></span>"	relaxing<br><br> <span style='font-size:75%'>Automated translations:<br>• relaxing</span>
"<strong>erholen, Akk</strong> <br><br> <span style='font-size:75%'>erholen (reflexive verb) <br>• <span class=""grammatical_construction"">sich <span class=""case""><acronym title=""accusative"">acc</acronym></span> [von <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] <strong class=""tilde"">erholen
</strong>            </span><br>• <span class=""example"">nach dem Urlaub sah sie erholt aus</span><br>• <span class=""grammatical_construction"">sich <span class=""case""><acronym title=""accusative"">acc</acronym></span> 
               <strong class=""tilde"">erholen
</strong>            </span><br>• <span class=""example"">wird er sich wieder <strong class=""tilde"">erholen?</strong></span></span>"	"to relax<br><br> <span style='font-size:75%'>Automated translations:<br>• to rally<br>• to recover [from <acronym title=""something"">sth</acronym>]<br>• after the holiday she looked relaxed<br>• will he be all right?<br>• to recover<br>• to take a break [from <acronym title=""something"">sth</acronym>]</span>"
<strong>abgefahren</strong> <br><br> <span style='font-size:75%'>abgefahren (verb) <br>• </span>	incredible<br><br> <span style='font-size:75%'>Automated translations:<br>• </span>
"<strong>reif</strong> <br><br> <span style='font-size:75%'>reif (adjective and adverb) <br>• <span class=""full_collocation"">im <strong class=""tilde"">reifen</strong> Alter von ...</span><br>• <span class=""grammatical_construction"">
               <strong class=""tilde"">reif</strong> werden</span><br>• <strong class=""headword"">reif</strong><br>• <span class=""full_collocation"">eine <strong class=""tilde"">reife</strong> Persönlichkeit</span><br>• <span class=""grammatical_construction"">
               <strong class=""tilde"">reif</strong> für <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span> sein</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">reif</strong> für die Insel sein</span> <span class=""sense"">(aussteigen wollen)</span><br>• <span class=""grammatical_construction"">
               <strong class=""tilde"">reif</strong> sein</span><br>• <span class=""full_collocation"">im <strong class=""tilde"">reif[er]en</strong> Alter</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">reif</strong> für die Verwirklichung</span><br>• <strong class=""headword"">reif</strong> <span class=""collocator"">Urteil</span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">reif</strong> für die Klapsmühle sein</span> <span class=""rhetoric""><acronym title=""pejorative"">pej</acronym></span><br>• <span class=""example"">ich bin mehr für <strong class=""tilde"">reifere</strong> Jahrgänge</span></span>"	"ripe<br><br> <span style='font-size:75%'>Automated translations:<br>• to be ready for the loony bin <span class=""rhetoric""><acronym title=""pejorative"">pej</acronym></span><br>• to ripen<br>• in one&#39;s mature[r] years<br>• a mature personality<br>• wise<br>• fully developed<br>• to be ripe<br>• I prefer a more mature vintage <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> those of a more mature age]</span><br>• to be ready  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> ripe]</span>  for <acronym title=""something"">sth</acronym><br>• at the ripe old age of ...<br>• mature<br>• ready to be put into practice<br>• to be in for it <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• ripe<br>• to want to drop out <span class=""style""><acronym title=""informal"">inf</acronym></span></span>"
Ich bin sehr urlaubsreif	I'm very ready for a vacation. (ripe for vacation)
"<strong>bewerten</strong> <br><br> <span style='font-size:75%'>bewerten (transitive verb) <br>• <span class=""full_collocation"">nach dem Einheitswert <strong class=""tilde"">bewerten
</strong>               </span><br>• <span class=""full_collocation""><acronym title=""etwas"">etw</acronym> zu hoch/niedrig <strong class=""tilde"">bewerten
</strong>               </span><br>• <span class=""full_collocation"">ein Kunstobjekt <strong class=""tilde"">bewerten
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym>/<acronym title=""etwas"">etw</acronym> nach <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span> 
                  <strong class=""tilde"">bewerten
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym>/<acronym title=""etwas"">etw</acronym> [mit <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] <strong class=""tilde"">bewerten
</strong>               </span><br>• <span class=""example"">der Aufsatz wurde mit befriedigend bewertet</span></span>"	"to review<br><br> <span style='font-size:75%'>Automated translations:<br>• to judge <acronym title=""somebody"">sb</acronym>/<acronym title=""something"">sth</acronym> according to <acronym title=""something"">sth</acronym><br>• the essay was given the mark “satisfactory”<br>• to assess <acronym title=""somebody"">sb</acronym>/<acronym title=""something"">sth</acronym> [as <acronym title=""something"">sth</acronym>]<br>• to value a work of art<br>• to assess  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> appraise]</span>  based on the standard value<br>• to overvalue/undervalue <acronym title=""something"">sth</acronym></span>"
"<strong>bemerken</strong> <br><br> <span style='font-size:75%'>bemerken (transitive verb) <br>• <span class=""example"">dazu möchte ich noch Folgendes <strong class=""tilde"">bemerken
</strong>            </span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym>/<acronym title=""etwas"">etw</acronym> <strong class=""tilde"">bemerken
</strong>            </span><br>• <span class=""grammatical_construction"">
               <strong class=""tilde"">bemerken</strong>, wie <acronym title=""jemand"">jd</acronym> <acronym title=""etwas"">etw</acronym> tut</span><br>• <span class=""example"">sie bemerkte rechtzeitig/zu spät, dass ...</span><br>• <span class=""full_collocation"">etwas/nichts [zu <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] <strong class=""tilde"">bemerken
</strong>            </span><br>• <span class=""grammatical_construction"">
               <strong class=""tilde"">bemerken</strong>, dass</span></span>"	"to notice<br><br> <span style='font-size:75%'>Automated translations:<br>• she realized in time/too late that ...<br>• to have <acronym title=""something"">sth</acronym>/nothing to say [to <acronym title=""something"">sth</acronym>]<br>• to notice that<br>• to notice <acronym title=""somebody"">sb</acronym>/<acronym title=""something"">sth</acronym><br>• to that I would like to add the following<br>• to see  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> notice]</span>  <acronym title=""somebody"">sb</acronym> do <acronym title=""something"">sth</acronym></span>"
"<strong>Bekanntschaft</strong> <br><br> <span style='font-size:75%'>Bekanntschaft (noun) <br>• <span class=""full_collocation""><acronym title=""jemandes"">jds</acronym> <strong class=""tilde"">Bekanntschaft</strong> machen</span><br>• <strong class=""headword"">Bekanntschaft</strong><br>• <span class=""full_collocation"">eine <strong class=""tilde"">Bekanntschaft</strong> machen</span><br>• <span class=""example"">unsere <strong class=""tilde"">Bekanntschaft</strong> geht auf die Schulzeit zurück</span><br>• <span class=""full_collocation"">mit <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span> 
               <strong class=""tilde"">Bekanntschaft</strong> machen</span> <span class=""rhetoric""><acronym title=""ironic"">iron</acronym></span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">Bekanntschaften</strong> machen</span></span>"	"acquaintance<br><br> <span style='font-size:75%'>Automated translations:<br>• to make <acronym title=""somebody's"">sb's</acronym> acquaintance <span class=""rhetoric""><acronym title=""auch"">a.</acronym> <acronym title=""ironic"">iron</acronym></span><br>• acquaintances <span class=""info""><acronym title=""plural"">pl</acronym></span><br>• acquaintance<br>• to meet new people<br>• to make an acquaintance<br>• we have been acquainted since our schooldays<br>• to get to know <acronym title=""something"">sth</acronym> <span class=""rhetoric""><acronym title=""ironic"">iron</acronym></span></span>"
in der nähe von, bei	in the vicinity of
